timestamp,tag,rpm,accel_x_m_s2_rms,accel_x_m_s2_peak_to_peak,accel_x_m_s2_skew,accel_x_m_s2_kurtosis,accel_x_m_s2_mean,accel_x_m_s2_std,accel_y_m_s2_rms,accel_y_m_s2_peak_to_peak,accel_y_m_s2_skew,accel_y_m_s2_kurtosis,accel_y_m_s2_mean,accel_y_m_s2_std,accel_z_m_s2_rms,accel_z_m_s2_peak_to_peak,accel_z_m_s2_skew,accel_z_m_s2_kurtosis,accel_z_m_s2_mean,accel_z_m_s2_std,velocity_mm_s_rms,velocity_mm_s_peak_to_peak,velocity_mm_s_skew,velocity_mm_s_kurtosis,velocity_mm_s_mean,velocity_mm_s_std,displacement_um_rms,displacement_um_peak_to_peak,displacement_um_skew,displacement_um_kurtosis,displacement_um_mean,displacement_um_std,temp_C_rms,temp_C_peak_to_peak,temp_C_skew,temp_C_kurtosis,temp_C_mean,temp_C_std,current_A_rms,current_A_peak_to_peak,current_A_skew,current_A_kurtosis,current_A_mean,current_A_std,accel_x_m_s2_spectral_kurtosis,accel_x_m_s2_cepstrum_peak,accel_x_m_s2_band_energy_0-10hz,accel_x_m_s2_band_energy_10-30hz,accel_x_m_s2_band_energy_30-50hz,accel_x_m_s2_band_energy_50-100.0hz,accel_y_m_s2_spectral_kurtosis,accel_y_m_s2_cepstrum_peak,accel_y_m_s2_band_energy_0-10hz,accel_y_m_s2_band_energy_10-30hz,accel_y_m_s2_band_energy_30-50hz,accel_y_m_s2_band_energy_50-100.0hz,accel_z_m_s2_spectral_kurtosis,accel_z_m_s2_cepstrum_peak,accel_z_m_s2_band_energy_0-10hz,accel_z_m_s2_band_energy_10-30hz,accel_z_m_s2_band_energy_30-50hz,accel_z_m_s2_band_energy_50-100.0hz,velocity_mm_s_spectral_kurtosis,velocity_mm_s_cepstrum_peak,velocity_mm_s_band_energy_0-10hz,velocity_mm_s_band_energy_10-30hz,velocity_mm_s_band_energy_30-50hz,velocity_mm_s_band_energy_50-100.0hz,displacement_um_spectral_kurtosis,displacement_um_cepstrum_peak,displacement_um_band_energy_0-10hz,displacement_um_band_energy_10-30hz,displacement_um_band_energy_30-50hz,displacement_um_band_energy_50-100.0hz
2025-10-27 09:00:00,StrandingLine_01_BearingInboard,1000.0,0.7322415885753716,2.5021539041674674,-0.006818183642380189,-1.2656344069350145,0.011666169724600696,0.7339859134404318,0.18077493497187794,0.5906301645157743,-0.0037383588188778945,-1.4518224579840215,-0.003484856393954458,0.1811948974011722,0.14429385238312745,0.4664121945426311,-0.03614524726617718,-1.4497027900552135,0.0027289915253793633,0.14463007200947356,4.386098635897953,8.385421802306084,-0.6126867418048993,-0.6001307120729837,3.8459639727162913,2.1139456462669663,20.03147091509704,46.42231427240504,-0.12500209387947783,-0.7187543032470485,17.338197041923667,10.05746056032138,45.02733460490444,1.161809228955903,0.1350688910037695,0.08044364871908272,45.02687698935763,0.2035123921272299,21.311742859264115,1.113643692996419,-0.24157450329572114,0.0800254461457075,21.31079651258287,0.20134147767880628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27 09:00:01,StrandingLine_01_BearingInboard,1000.0,0.7353337506841083,2.6737460758268163,-0.018532091514227324,-1.2780072768675468,-0.0006194469949212567,0.7371787460983082,0.17783188609525433,0.5796118770856623,0.0338851213738344,-1.430079975570619,-0.0011943043999096822,0.1782741194270309,0.1407930165362378,0.4775241009072747,0.03944845661391209,-1.4217699533438573,0.0009458883431935102,0.14114313915051602,4.494886228414472,8.243326482926642,-0.623984178423821,-0.6395643116678946,3.9286501514883327,2.189447096080072,27.851016383655715,33.61000734675804,-0.06684984315949637,-0.29594662911679137,27.145670216704286,6.243927871533873,45.08994663744117,1.2396131871583265,0.19505600560539188,0.21637287499686542,45.08945054363345,0.2120430422931927,21.462063173084875,1.2035351039683988,0.06133590907479826,0.20562839554515433,21.461070562455543,0.20693008260173829,81.1482260760329,0.6897170915413258,0.013468408152343077,0.9065284638633786,0.07761486471796544,0.002388263266312795,95.00911345082017,0.15958436264248443,0.0022826112282826982,0.9835001955562208,0.005276449081587169,0.008940744133909181,82.84536263756067,0.37346525601031055,0.9299507655878877,0.05369397726567814,0.004126431105156126,0.012228826041278007,93.38745522047478,0.250663344238939,0.8733615755041487,0.003523729100133426,0.11092935608825213,0.012185339307465968,93.7760570808926,0.17664811182381768,0.9613104138261268,0.00952151736003728,0.007758689096855589,0.021409379716980134
2025-10-27 09:00:02,StrandingLine_01_BearingInboard,1000.0,0.7309481472884309,2.54518308015519,-0.0012545347669107548,-1.2952473768005357,-0.009290076835121584,0.7327232117395333,0.1828525828056464,0.5905933256434174,-0.01611719248041188,-1.444383842800068,7.288517775496155e-05,0.1833114211171979,0.1443787313845589,0.4697619087184409,0.03614163083224306,-1.438739934639859,-0.005448961437164494,0.1446379187251276,4.448268704681526,8.516329110441157,-0.652388545851397,-0.5843140535911697,3.9075681412969425,2.1308939993232867,11.121727580156419,31.891513166585362,-0.15201576922477342,-0.6770582066930149,8.695943188770771,6.9508971565755235,45.19965858412697,1.0222247438940641,-0.19174775455647425,-0.5412743346568867,45.19918742622559,0.20689649919792116,21.59444213642518,1.0134432870356953,0.10526281663758318,-0.16316012165885097,21.593542883421506,0.1975653959585233,84.14876020329898,0.5341454069933292,0.0023178320662049965,0.9198582649088207,0.07274324544029737,0.005080657584677016,95.0088666967437,0.16085565131776527,0.0026340197430395,0.9790241387953206,0.004516018593521414,0.013825822868118523,80.26829744357681,0.3723475781942888,0.8800976875010212,0.09229295931717399,0.012975172011090467,0.014634181170714253,93.31515647498227,0.2914017956245942,0.8687179413784314,0.004402112088692066,0.1159869079460694,0.01089303858680716,95.0008800703712,0.18883695248741517,0.9853837052945758,0.0029893038441323933,0.0034277364523677264,0.008199254408924215
2025-10-27 09:00:03,StrandingLine_01_BearingInboard,1000.0,0.7164333551368461,2.3326630566389714,-0.026197254179617588,-1.3547033843887968,0.009723714140002995,0.7181650275318415,0.18003814106567048,0.6681636801306214,-0.03945046535257254,-1.3851620727884166,0.003979634122264075,0.18044583187717136,0.14292339052518369,0.499075015800588,-0.05262886832817765,-1.4577604430436155,0.005375481139885278,0.14318066656542527,4.438362572394424,7.8475999326988815,-0.6506816557776608,-0.6422645416139909,3.878893346100113,2.1625521711804585,28.056656638913736,34.67565707212387,-0.26692833034597374,-0.43694850252714357,27.294153088809853,6.512854619518855,45.22110039213848,1.1032410723338941,-0.12323735961721696,-0.3145795586343616,45.220619458518556,0.20908141695197888,21.714699206631423,0.9392787972723085,0.13578206365869042,-0.577043390958909,21.713895844391487,0.1872544110824932,81.719086586542,0.6323804509817322,0.008792987909909433,0.9153468863353939,0.07150704442715507,0.0043530813275418695,95.00875863558866,0.18894339640520688,0.0024176222563647857,0.9793210142699704,0.003704846102118724,0.014556517371545745,84.68438862418014,0.4194750003628878,0.9352475445083845,0.05074259714741221,0.004689345452424911,0.009320512891778212,93.55532749708397,0.2788401255456802,0.8733006819553905,0.003146121694766338,0.11047836378950236,0.013074832560340952,88.05000254872702,0.1524170714744328,0.9162183509783055,0.019142257770593682,0.01165561583707839,0.0529837754140224
2025-10-27 09:00:04,StrandingLine_01_BearingInboard,1000.0,0.7231903526982935,2.3943319907870277,0.012761695942870348,-1.3692716556865245,0.0016318596300477905,0.725003291117139,0.18112479995309924,0.6278879398566581,-0.05364706510710122,-1.3965948271482698,-0.0003429566209644333,0.1815789915980236,0.14163466120606516,0.5125588101193012,0.025212960043900112,-1.4265412520351766,-0.0017813497357386256,0.1419788506016537,4.501029767424491,8.907249184511278,-0.6196501479779518,-0.5747028211811047,3.967535587336345,2.130876227740778,20.04822720578715,51.78979590629445,-0.18618641018779042,-0.4675928324636516,17.28093430941067,10.18920127398146,45.26334511855726,0.8742802244596888,0.19290909907050938,-0.2902862893276752,45.262965286797844,0.18589662593034859,21.75486561456245,1.0629860822609771,-0.1527358935258945,-0.0721213903388187,21.75408227959395,0.18507659782773592,81.59746812180992,0.7175537459850975,0.015097610962040979,0.9355240039669594,0.04698673383140884,0.0023916512395906653,95.00843098160229,0.14185400712471483,0.003429003489627862,0.976765087718591,0.005206215457312768,0.014599693334468405,83.93102086190422,0.4139889967481961,0.9263275524434393,0.05936663435504394,0.004383660515806888,0.009922152685709711,93.27664522586441,0.298675522685882,0.8701168444142661,0.0043105121783391055,0.11302234342212746,0.012550299985267402,94.99912866022754,0.19373928450913325,0.9842569115605444,0.002710034849859557,0.004341329690243465,0.008691723899352272
2025-10-27 09:00:05,StrandingLine_01_BearingInboard,1000.0,0.730762095744978,2.5328721779805976,-0.01897609661604467,-1.2865097646101986,-0.015772533311304196,0.7324252188974116,0.17941227769106885,0.6380213584227863,-0.02991347990141306,-1.4395514049051676,0.003511491697625673,0.1798280440853219,0.14425291831926024,0.4668389761517244,0.05075942579171406,-1.4756716237536707,-0.008194072828603188,0.14438141006363167,4.445324288846558,9.181619749822005,-0.6462503006540069,-0.5968549255527043,3.8749158534250143,2.183983535262144,19.505382886643076,45.169146671605766,-0.09864821842190298,-0.7752197476483409,16.59338692482477,10.27850721019121,45.346340235570764,0.9441910817627104,0.3009480458753316,-0.13365972999859865,45.345930778162284,0.19318702958754427,21.73913102058443,1.0336226681420086,-0.21448926706405258,-0.5864239461660818,21.738033720313936,0.21896858412693673,84.57544455768533,0.576343847856878,0.0030201448902082008,0.9452850881228361,0.04726876084488084,0.004426006142074864,95.00834601877288,0.14771722528874418,0.0027490555130857404,0.977591400016551,0.004164008810732192,0.015495535659631262,79.49175059287496,0.4100805429243923,0.8946785825904977,0.08179932800293085,0.00831806299113256,0.015204026415439,93.47294055429204,0.2899089663358545,0.8768537978947122,0.004222662350588611,0.109357948519327,0.009565591235372352,93.60892646509515,0.23101589389040028,0.9603652066403834,0.014979945967508984,0.009324055741328855,0.015330791650778738
2025-10-27 09:00:06,StrandingLine_01_BearingInboard,1000.0,0.7391860219437371,2.5883645631011536,-0.012250966805459599,-1.2497869020359964,0.01885669456988281,0.7407997851751059,0.17987227670526257,0.5858558541862258,0.02718643245388893,-1.4479980873973926,0.0022038111488612896,0.1803101157248764,0.1462461236910735,0.4750692401390373,-0.09246094042579411,-1.4420016406538119,0.0053443180291649515,0.14651518850200101,4.399046026381442,8.77652200449101,-0.6531516362603694,-0.6257426161871598,3.806462600420044,2.210629509430665,27.947308288305972,30.36539488156386,-0.3705309281668377,0.00720720576654843,27.348262176182306,5.769839838611471,45.3969889679925,1.0031164540893158,0.4112957298462649,0.023435960595866057,45.39654369212274,0.20157213560711543,21.685280233489905,1.065990308703089,-0.14197729206798076,-0.43086979993734964,21.68433449753174,0.20303279469462351,81.64361905660952,0.5965664756208434,0.01069253559338934,0.9038570714602131,0.08040046171047291,0.005049931235924475,95.00810227224468,0.19078170491902666,0.003728188362189087,0.9757396957153509,0.005219835595309161,0.015312280327150807,83.9638163057805,0.35912479786551915,0.9259599586448226,0.057010647856630646,0.006027105435802031,0.01100228806274471,93.26063331427213,0.2905198804425056,0.8662605196315152,0.002783085080941758,0.11851815827961479,0.012438237007928642,93.5080933775961,0.19527247651718455,0.9618849082056249,0.00794299179355626,0.011179622297301104,0.018992477703517256
2025-10-27 09:00:07,StrandingLine_01_BearingInboard,1000.0,0.7285182666818083,2.5253871985191436,0.007109829946071779,-1.3526547744047892,-0.0029031915684674587,0.7303406215494307,0.1761127883888324,0.6374804738184612,-0.01420883388382097,-1.4229757815548723,0.002667759449292184,0.17653447082811685,0.14202236525133702,0.4706649382136297,-0.01124258052022568,-1.4178185626923112,0.0007655299134471677,0.14237668982160898,4.359090583842753,7.812024987098715,-0.6437803485305691,-0.6454276011400109,3.8318180802726034,2.083397138335047,11.916988488897664,36.02626165125018,-0.1152085365245115,-0.4183175325189392,9.369875230259598,7.381904591014616,45.44855288570691,1.031106973251461,-0.007141040385811588,-0.03689461416200013,45.44812913078297,0.19675231623664943,21.603869709077905,1.0862802023351783,0.009327773178712423,0.34123948987440667,21.602999031297166,0.19444357047248456,79.61275602774677,0.6963328475589711,0.015846137987839588,0.8899410077246196,0.09193827499980863,0.002274579287732062,95.0084171255496,0.1467361406783193,0.0025377301207347106,0.9807505029101818,0.004489611966499803,0.012222155002583415,82.62403464387344,0.38316797208635206,0.9294687774792885,0.05285314029054543,0.004842178565601239,0.012835903664564871,93.02701163006938,0.2640578824997426,0.8594959815886348,0.003785211803715758,0.12257351261741577,0.01414529399023387,95.00525269105539,0.1498925183176534,0.9863115241041776,0.003388322121579777,0.0038758054524461213,0.006424348321796556
2025-10-27 09:00:08,StrandingLine_01_BearingInboard,1000.0,0.7235023146370985,2.3344098286245627,0.00236542557875698,-1.3543005886747665,-0.005193943342689014,0.7252991912458621,0.18561520712360377,0.6335733273408599,0.021985480143995983,-1.4593100147738163,-0.00039726571624846467,0.1860805663721928,0.14329392786113979,0.46473890772494,0.07965990427547405,-1.4487124230287862,-0.00658054732229221,0.1435019519374632,4.457674409481905,8.606360223735365,-0.6277199943201635,-0.5937385772416732,3.8997813706076174,2.164716236446084,28.841450206424437,32.46792830568033,-0.20854639306382433,-0.24765872667688527,28.198283240165594,6.072102143348054,45.52706235993148,1.0923054860836743,-0.08059829228239519,-0.08909916267381313,45.52665250736355,0.19366499297885395,21.48035429302063,0.9838983750236636,-0.16546418273130883,-0.22762527761712503,21.479498605764988,0.1922106220939523,84.99646726659859,0.5393971603612613,0.0025431868774815,0.9371526846820425,0.05445106263981129,0.005853065800664958,95.00877211482778,0.1662735365547385,0.001994106379923323,0.9757870587509339,0.007289696837506076,0.014929138031636625,79.72062629161861,0.310031340410264,0.8817457291074596,0.09318951740727753,0.009236269667671835,0.015828483817591065,93.54257345998548,0.36117494102098874,0.8748818060531159,0.0035694102012329546,0.11054586635178662,0.01100291739386409,89.48294159353132,0.12555129570484083,0.9083429587139933,0.02844182340654528,0.014043071267436355,0.049172146612025104
2025-10-27 09:00:09,StrandingLine_01_BearingInboard,1000.0,0.7205306219988471,2.4169996780011274,-0.008121625239413037,-1.3578978677858102,0.022548284850516485,0.7219849467997047,0.18068728529737169,0.6189439408284522,-0.01347613163580334,-1.4246413315209465,0.0002662392405809819,0.18114050790150385,0.1447983094101744,0.5016217036825346,-0.044603203095996885,-1.4381012076959139,0.006544889625387217,0.1450133067116719,4.495792902863129,8.62330522447378,-0.6210619215868732,-0.6496209754984692,3.92941695495537,2.189934998127541,19.33597099350256,48.00501692700599,-0.2655587389586195,-0.6853016594839856,16.65002377116808,9.85607394703173,45.58114036349817,1.062945401277517,0.004907677278072187,-0.1291604289976851,45.5807058016192,0.1995358008943062,21.32901598701871,1.3196676351044871,-0.08913490024184409,0.35049246052302774,21.327950635883035,0.2137124537804485,82.63432152171264,0.5480582337196508,0.008446133232085958,0.9389864455338912,0.047703912468812275,0.004863508765210224,95.00839736149085,0.1373005123026029,0.0022495811467087476,0.9777109327431456,0.0035910435489360324,0.016448442561209566,83.93354443569966,0.4415092326660959,0.9404369227410487,0.04419102916611469,0.0050074118226106626,0.01036463627022586,93.40308964267352,0.29885130850637065,0.8703400553722885,0.0028568765459932987,0.11580116601496128,0.011001902066756797,95.00048355837659,0.16886053084124475,0.9868383659409882,0.002836384194427785,0.0024018855985374664,0.007923364266046458
2025-10-27 09:00:10,StrandingLine_01_BearingInboard,1000.0,0.7336209095026056,2.6170473414196502,0.025513271497484183,-1.3017291617198155,0.00030582376390995704,0.735461804351221,0.17974408382297757,0.6103095666212962,-0.01134549369612912,-1.4065097219455311,0.0015778826703674875,0.18018819295403482,0.1416429170514936,0.4691511306464684,-0.0139867222468518,-1.4161038011348552,-0.00022040092972556367,0.14199818589784138,4.448257473585334,8.91394764526265,-0.7012511038943201,-0.4939222956318554,3.8937820753367305,2.156084227733131,20.168052964009913,52.907204812634845,-0.10350885450868741,-0.6338252181317463,17.280882463548632,10.424240287328692,45.64621995453959,1.0610477428029341,-0.17732374042431212,0.08217861812561056,45.6458015238677,0.19593707810862993,21.191779029228908,1.0165395809645688,0.23639175160669434,-0.40273586773288805,21.190692965156554,0.21508460443714844,81.46952847553354,0.6964217625654477,0.01365178184349541,0.9288147737987358,0.05483030755952781,0.0027031367982410324,95.00869365903668,0.17881086202260832,0.002509585776983142,0.9770037042407256,0.005123375012644365,0.015363334969646666,82.43798623545143,0.3598858729803301,0.919204607584151,0.060662919883200384,0.007866410426948925,0.01226606210569964,93.25823319851217,0.2954136964903981,0.8700210604289549,0.00379559501497965,0.11514465580080245,0.011038688755263048,93.4011417836634,0.2295275906099911,0.9653295785616377,0.009316524114829697,0.007978913210108705,0.017374984113424027
